241	9651
242	9721
243	9725
244	9717
245	9717
246	9717
247	9763
248	9772
249	9782
250	9802
251	9881
252	9881
253	9881
254	9852
255	9905
256	9895
257	9927
258	9903
259	9903
260	9903
261	9977
262	10075
263	10147
264	10252
265	10240
266	10240
267	10240
268	10292
269	10238
270	10215
271	10318
272	10238
273	10238
274	10238
275	10268
276	10231
277	10256
278	10214
279	10185
280	10185
281	10185
282	10180
283	10117
284	10038
285	10003
286	10032
287	10032
288	10032
289	10032
290	9982
291	10043
292	10023
293	10080
294	10080
295	10080
296	10127
297	10101
298	10126
299	10116
300	10118
301	10118
302	10118
303	10064
304	10020
305	9907
306	9919
307	9902
308	9902
309	9902
310	9902
311	9866
312	9823
313	9829
314	9801
315	9801
316	9801
317	9801
318	9806
319	9845
320	9827
321	9877
322	9877
323	9877
324	9869
325	9803
326	9812
327	9853
328	9826
329	9826
330	9826
331	9830
332	9830
333	9808
334	9803
335	9751
336	9751
337	9751
338	9697
339	9660
340	9645
341	9645
342	9662
343	9662
344	9662
345	9651
346	9665
347	9718
348	9624
349	9673
350	9673
351	9673
352	9693
353	9700
354	9756
355	9795
356	9743
357	9743
358	9743
359	9735
360	9720
361	9731
362	9774
363	9774
364	9774
365	9774
366	9828
367	9824
368	9802
369	9747
370	9697
371	9697
372	9697
373	9697
374	9727
375	9659
376	9720
377	9827
378	9827
379	9827
380	9858
381	9823
382	9868
383	9987
384	10047
385	10047
386	10047
387	10073
388	10163
389	10067
390	10086
391	10065
392	10065
393	10065
394	10072
395	9946
396	9929
397	9948
398	9905
399	9905
400	9905
401	9893
402	9825
403	9817
404	9809
405	9820
406	9820
407	9820
408	9819
409	9794
410	9814
411	9860
412	9844
413	9844
414	9844
415	9860
416	9938
417	9959
418	9979
419	9999
420	9999
421	9999
422	10017
423	9934
424	9931
425	9957
426	9920
427	9920
428	9920
429	9999
430	9986
431	10041
432	10176
433	10135
434	10135
435	10135
436	10209
437	10217
438	10289
439	10338
440	10293
441	10293
442	10293
443	10293
444	10220
445	10194
446	10187
447	10255
448	10255
449	10255
450	10272
451	10250
452	10262
453	10308
454	10327
455	10327
456	10327
457	10495
458	10625
459	10591
460	10585
461	10586
462	10586
463	10586
464	10507
465	10480
466	10403
467	10403
468	10403
469	10403
470	10403
471	10446
472	10415
473	10599
474	10706
475	10609
476	10609
477	10609
478	10564
479	10573
480	10570
481	10538
482	10444
483	10444
484	10444
485	10444
486	10527
487	10516
488	10561
489	10630
490	10630
491	10630
492	10650
493	10636
494	10599
495	10394
496	10402
497	10402
498	10402
499	10439
500	10413
501	10396
502	10350
503	10335
504	10335
505	10335
506	10335
507	10302
508	10260
509	10275
510	10305
511	10305
512	10305
513	10305
514	10388
515	10393
516	10387
517	10362
518	10362
519	10362
520	10407
521	10360
522	10367
523	10359
524	10369
525	10369
526	10369
527	10392
528	10425
529	10443
530	10443
531	10457
532	10457
533	10457
534	10457
535	10531
536	10529
537	10552
538	10524
539	10524
540	10524
541	10524
542	10508
543	10492
544	10519
545	10503
546	10503
547	10503
548	10503
549	10536
550	10447
551	10485
552	10522
553	10522
554	10522
555	10579
556	10607
557	10652
558	10682
559	10757
560	10757
561	10757
562	10691
563	10697
564	10708
565	10708
566	10734
567	10734
568	10734
569	10646
570	10668
571	10694
572	10678
573	10692
574	10692
575	10692
576	10585
577	10614
578	10578
579	10632
580	10691
581	10691
582	10691
583	10691
584	10878
585	10861
586	10912
587	10890
588	10890
589	10890
590	10860
591	10873
592	10937
593	10998
594	11159
595	11159
596	11159
597	11159
598	11244
599	11202
600	11231
601	11287
602	11287
603	11287
604	11360
605	11455
606	11491
607	11355
608	11304
609	11304
610	11304
611	11180
612	11110
613	11206
614	11205
615	11194
616	11194
617	11194
618	11279
619	11289
620	11322
621	11403
622	11382
623	11382
624	11382
625	11411
626	11410
627	11449
628	11520
629	11516
630	11516
631	11516
632	11517
633	11505
634	11554
635	11590
636	11607
637	11607
638	11607
639	11515
640	11424
641	11451
642	11527
643	11502
644	11502
645	11502
646	11479
647	11617
648	11663
649	11646
650	11641
651	11641
652	11641
653	11641
654	11666
655	11685
656	11725
657	11722
658	11722
659	11722
660	11678
661	11670
662	11705
663	11721
664	11743
665	11743
666	11743
667	11741
668	11725
669	11730
670	11760
671	11753
672	11753
673	11753
674	11753
675	11786
676	11774
677	11860
678	11854
679	11854
680	11854
681	11854
682	11928
683	11908
684	11884
685	11952
686	11952
687	11952
688	11955
689	11972
690	11926
691	11829
692	11844
693	11844
694	11844
695	11890
696	11985
697	12018
698	11941
699	11920
700	11920
701	11920
702	11889
703	11867
704	11838
705	11780
706	11780
707	11780
708	11780
709	11708
710	11741
711	11806
712	11832
713	11817
714	11817
715	11817
716	11805
717	11809
718	11788
719	11805
720	11764
721	11764
722	11764
723	11764
724	11774
725	11830
726	11777
727	11777
728	11777
729	11777
730	11777
731	11793
732	11977
733	12074
734	12211
735	12211
736	12211
737	12211
738	12168
739	12280
740	12367
741	12257
742	12257
743	12257
744	12253
745	12413
746	12448
747	12388
748	12424
749	12424
750	12424
751	12629
752	12658
753	12740
754	12766
755	12903
756	12903
757	12903
758	12843
759	12891
760	12787
761	12872
762	13159
763	13159
764	13159
765	13081
766	13006
767	13066
768	12832
769	12899
770	12899
771	12899
772	12788
773	12773
774	12815
775	12823
776	12814
777	12814
778	12814
779	12890
780	12923
781	12714
782	12755
783	12699
784	12699
785	12699
786	12777
787	12773
788	12746
789	12841
790	12840
791	12840
792	12840
793	12797
794	12619
795	12649
796	12670
797	12698
798	12698
799	12698
800	12752
801	12746
802	12798
803	12768
804	12757
805	12757
806	12757
807	12760
808	12755
809	12750
810	12774
811	12848
812	12848
813	12848
814	12848
815	12913
816	12944
817	12900
818	12829
819	12829
820	12829
821	12744
822	12677
823	12696
824	12696
825	12696
826	12696
827	12696
828	12733
829	12879
830	12746
831	12756
832	12769
833	12769
834	12769
835	12739
836	12753
837	12730
838	12722
839	12663
840	12663
841	12663
842	12697
843	12732
844	12731
845	12697
846	12784
847	12784
848	12784
849	12713
850	12743
851	12743
852	12862
853	12913
854	12913
855	12913
856	12911
857	12916
858	12914
859	12876
860	12856
861	12856
862	12856
863	12817
864	12862
865	12887
866	12897
867	12904
868	12904
869	12904
870	12904
871	12869
872	12883
873	12903
874	12887
875	12887
876	12887
877	12880
878	12940
879	12941
880	12950
881	12927
882	12927
883	12927
884	12929
885	12940
886	12861
887	12781
888	12770
889	12770
890	12770
891	12770
892	12756
893	12734
894	12710
895	12675
896	12675
897	12675
898	12675
899	12719
900	12772
901	12695
902	12691
903	12691
904	12691
905	12643
906	12705
907	12672
908	12669
909	12581
910	12581
911	12581
912	12581
913	12589
914	12631
915	12549
916	12555
917	12555
918	12555
919	12586
920	12553
921	12630
922	12573
923	12577
924	12577
925	12577
926	12564
927	12643
928	12601
929	12584
930	12554
931	12554
932	12554
933	12584
934	12637
935	12622
936	12607
937	12597
938	12597
939	12597
940	12607
941	12575
942	12566
943	12612
944	12597
945	12597
946	12597
947	12614
948	12613
949	12613
950	12551
951	12518
952	12518
953	12518
954	12429
955	12387
956	12294
957	12413
958	12530
959	12530
960	12530
961	12530
962	12512
963	12483
964	12381
965	12433
966	12433
967	12433
968	12396
969	12499
970	12522
971	12529
972	12483
973	12483
974	12483
975	12439
976	12473
977	12444
978	12431
979	12417
980	12417
981	12417
982	12420
983	12362
984	12429
985	12346
986	12361
987	12361
988	12361
989	12321
990	12329
991	12270
992	12242
993	12236
994	12236
995	12236
996	12195
997	12219
998	12299
999	12141
1000	12055
1001	12055
1002	12055
1003	11993
1004	11945
1005	12054
1006	11930
1007	11906
1008	11906
1009	11906
1010	11884
1011	11900
1012	11870
1013	11915
1014	11933
1015	11933
1016	11933
1017	11933
1018	11929
1019	11972
1020	11955
1021	11887
1022	11887
1023	11887
1024	11919
1025	12012
1026	12057
1027	12043
1028	11972
1029	11972
1030	11972
1031	11946
1032	11940
1033	11819
1034	11768
1035	11637
1036	11637
1037	11637
1038	11637
1039	11692
1040	11731
1041	11700
1042	11666
1043	11666
1044	11666
1045	11666
1046	11785
1047	11801
1048	11772
1049	11736
1050	11736
1051	11736
1052	11708
1053	11622
1054	11608
1055	11619
1056	11560
1057	11560
1058	11560
1059	11516
1060	11494
1061	11478
1062	11434
1063	11413
1064	11413
1065	11413
1066	11454
1067	11383
1068	11376
1069	11331
1070	11476
1071	11476
1072	11476
1073	11387
1074	11353
1075	11380
1076	11350
1077	11377
1078	11377
1079	11377
1080	11403
1081	11378
1082	11387
1083	11414
1084	11401
1085	11401
1086	11401
1087	11409
1088	11409
1089	11409
1090	11407
1091	11439
1092	11439
1093	11439
1094	11462
1095	11462
1096	11462
1097	11405
1098	11319
1099	11319
1100	11319
1101	11319
1102	11217
1103	11216
1104	11155
1105	11211
1106	11211
1107	11211
1108	11214
1109	11192
1110	11160
1111	11176
1112	11121
1113	11121
1114	11121
1115	11154
1116	11149
1117	11055
1118	11124
1119	11230
1120	11230
1121	11230
1122	11247
1123	11461
1124	11416
1125	11397
1126	11397
1127	11397
1128	11397
1129	11282
1130	11387
1131	11392
1132	11354
1133	11252
1134	11252
1135	11252
1136	11217
1137	11228
1138	11173
1139	11379
1140	11340
1141	11340
1142	11340
1143	11393
1144	11484
1145	11477
1146	11430
1147	11621
1148	11621
1149	11621
1150	11670
1151	11755
1152	11832
1153	11890
1154	12018
1155	12018
1156	12018
1157	12020
1158	12005
1159	11717
1160	11551
1161	11473
1162	11473
1163	11473
1164	11376
1165	11495
1166	11576
1167	11527
1168	11546
1169	11546
1170	11546
1171	11520
1172	11357
1173	11394
1174	11535
1175	11506
1176	11506
1177	11506
1178	11506
1179	11473
1180	11334
1181	11334
1182	11334
1183	11334
1184	11334
1185	11338
1186	11449
1187	11488
1188	11435
1189	11383
1190	11383
1191	11383
1192	11401
1193	11450
1194	11407
1195	11410
1196	11407
1197	11407
1198	11407
1199	11321
1200	11286
1201	11153
1202	11123
1203	11122
1204	11122
1205	11122
1206	11097
1207	11129
1208	11115
1209	11212
1210	11232
1211	11232
1212	11232
1213	11198
1214	11124
1215	11164
1216	11164
1217	11152
1218	11152
1219	11152
1220	11200
1221	11382
1222	11353
1223	11354
1224	11420
1225	11420
1226	11420
1227	11420
1228	11537
1229	11598
1230	11536
1231	11501
1232	11501
1233	11501
1234	11356
1235	11341
1236	11351
1237	11429
1238	11386
1239	11386
1240	11386
1241	11347
1242	11410
1243	11443
1244	11456
1245	11480
1246	11480
1247	11480
1248	11480
1249	11422
1250	11397
1251	11320
1252	11416
1253	11416
1254	11416
1255	11416
1256	11419
1257	11435
1258	11393
1259	11371
1260	11371
1261	11371
1262	11364
1263	11399
1264	11458
1265	11377
1266	11356
1267	11356
1268	11356
1269	11291
1270	11367
1271	11351
1272	11337
1273	11347
1274	11347
1275	11347
1276	11347
1277	11206
1278	11177
1279	11262
1280	11063
1281	11063
1282	11063
1283	10831
1284	10800
1285	10725
1286	10832
1287	10857
1288	10857
1289	10857
1290	10888
1291	10819
1292	10833
1293	10823
1294	10999
1295	10999
1296	10999
1297	11185
1298	11156
1299	11108
1300	10985
1301	11077
1302	11077
1303	11077
1304	11102
1305	11194
1306	11142
1307	11158
1308	11163
1309	11163
1310	11163
1311	11129
1312	11099
1313	10970
1314	10970
1315	11063
1316	11063
1317	11063
1318	11259
1319	11311
1320	11355
1321	11364
1322	11258
1323	11258
1324	11258
1325	11258
1326	11217
1327	11298
1328	11325
1329	11407
1330	11407
1331	11407
1332	11457
1333	11498
1334	11588
1335	11630
1336	11716
1337	11716
1338	11716
1339	11730
1340	11751
1341	11615
1342	11641
1343	11715
1344	11715
1345	11715
1346	11791
1347	11922
1348	12260
1349	12379
1350	12285
1351	12285
1352	12285
1353	12240
1354	12359
1355	12273
1356	12282
1357	12247
1358	12247
1359	12247
1360	12265
1361	12290
1362	12404
1363	12478
1364	12546
1365	12546
1366	12546
1367	12526
1368	12638
1369	12930
1370	12722
1371	12686
1372	12686
1373	12686
1374	12831
1375	12791
1376	12772
1377	12897
1378	12724
1379	12724
1380	12724
1381	12724
1382	12806
1383	12783
1384	12759
1385	12689
1386	12689
1387	12689
1388	12649
1389	12599
1390	12585
1391	12644
1392	12581
1393	12581
1394	12581
1395	12234
1396	12330
1397	12481
1398	12425
1399	12267
1400	12267
1401	12267
1402	12267
1403	12415
1404	12466
1405	12340
1406	12433
1407	12433
1408	12433
1409	12336
1410	12412
1411	12382
1412	12333
1413	12190
1414	12190
1415	12190
1416	12190
1417	12158
1418	12267
1419	12120
1420	12149
1421	12149
1422	12149
1423	12215
1424	12064
1425	11902
1426	11904
1427	11934
1428	11934
1429	11934
1430	11814
1431	11837
1432	11736
1433	11618
1434	11498
1435	11498
1436	11498
1437	11498
1438	11453
1439	11420
1440	11484
1441	11392
1442	11392
1443	11392
1444	11421
1445	11393
1446	11440
1447	11393
1448	11475
1449	11475
1450	11475
1451	11535
1452	11612
1453	11612
1454	11612
1455	11551
1456	11551
1457	11551
1458	11667
1459	11592
1460	11592
1461	11592
1462	11480
1463	11480
1464	11480
1465	11561
1466	11449
1467	11474
1468	11483
1469	11422
1470	11422
1471	11422
1472	11422
1473	11325
1474	11625
1475	11433
1476	11693
1477	11693
1478	11693
1479	11654
1480	11739
1481	11948
1482	12066
1483	11999
1484	11999
1485	11999
1486	12518
1487	12366
1488	12303
1489	12571
1490	12491
1491	12491
1492	12491
1493	12501
1494	12424
1495	12247
1496	12405
1497	12523
1498	12523
1499	12523
1500	12459
1501	12502
1502	12432
1503	12440
1504	12403
1505	12403
1506	12403
1507	12392
1508	12468
1509	12403
1510	12421
1511	12425
1512	12425
1513	12425
1514	12274
1515	12092
1516	12034
1517	12117
1518	12296
1519	12296
1520	12296
1521	12425
1522	12386
1523	12346
1524	12270
1525	12282
1526	12282
1527	12282
1528	12295
1529	12300
1530	12348
1531	12303
1532	12351
1533	12351
1534	12351
1535	12302
1536	12313
1537	12127
1538	12225
1539	12228
1540	12228
1541	12228
1542	12228
1543	12554
1544	12563
1545	12595
1546	12753
1547	12753
1548	12753
1549	12691
1550	12563
1551	12654
1552	12579
1553	12813
1554	12813
1555	12813
1556	13129
1557	12926
1558	12938
1559	12938
1560	12938
1561	12938
1562	12938
1563	12879
1564	13016
1565	12985
1566	12888
1567	12936
1568	12936
1569	12936
1570	12896
1571	12891
1572	13031
1573	13158
1574	13067
1575	13067
1576	13067
1577	13063
1578	13023
1579	13009
1580	13089
1581	13089
1582	13089
1583	13089
1584	12913
1585	12848
1586	12876
1587	12748
1588	12762
1589	12762
1590	12762
1591	12777
1592	12838
1593	12656
1594	12704
1595	12914
1596	12914
1597	12914
1598	12788
1599	12794
1600	12789
1601	12885
1602	12926
1603	12926
1604	12926
1605	12899
1606	12853
1607	12604
1608	12644
1609	12597
1610	12597
1611	12597
1612	12598
1613	12476
1614	12664
1615	12603
1616	12597
1617	12597
1618	12597
1619	12421
1620	12670
1621	12487
1622	12497
1623	12341
1624	12341
1625	12341
1626	12341
1627	12196
1628	12352
1629	12604
1630	12587
1631	12587
1632	12587
1633	12587
1634	12716
1635	12520
1636	12438
1637	12388
1638	12388
1639	12388
1640	12388
1641	12434
1642	12554
1643	12389
1644	12199
1645	12199
1646	12199
1647	12190
1648	12275
1649	12422
1650	12340
1651	12316
1652	12316
1653	12316
1654	12322
1655	12440
1656	12475
1657	12511
1658	12468
1659	12468
1660	12468
1661	12468
1662	12580
1663	12540
1664	12440
1665	12494
1666	12494
1667	12494
1668	12373
1669	12344
1670	12352
1671	12250
1672	12235
1673	12235
1674	12235
1675	12132
1676	12083
1677	12191
1678	12090
1679	12090
1680	12090
1681	12090
1682	12049
1683	11928
1684	12026
1685	11957
1686	12097
1687	12097
1688	12097
1689	12097
1690	12159
1691	12214
1692	12113
1693	12209
1694	12209
1695	12209
1696	12341
1697	12419
1698	12376
1699	12393
1700	12128
1701	12128
1702	12128
1703	12151
1704	12351
1705	12462
1706	13099
1707	13488
1708	13488
1709	13488
1710	13687
1711	13395
1712	13197
1713	13158
1714	13648
1715	13648
1716	13648
1717	13484
1718	13527
1719	13529
1720	13492
1721	13740
1722	13740
1723	13740
1724	13821
1725	13609
1726	13691
1727	13995
1728	14159
1729	14159
1730	14159
1731	14027
1732	14250
1733	14117
1734	14355
1735	14626
1736	14626
1737	14626
1738	14550
1739	14494
1740	14644
1741	14796
1742	14673
1743	14673
1744	14673
1745	14673
1746	14562
1747	14566
1748	14526
1749	14774
1750	14774
1751	14774
1752	14689
1753	14584
1754	14640
1755	14477
1756	14445
1757	14445
1758	14445
1759	14353
1760	14376
1761	14283
1762	14285
1763	14259
1764	14259
1765	14259
1766	14259
1767	14094
1768	14048
1769	14074
1770	14158
1771	14158
1772	14158
1773	14013
1774	14033
1775	14234
1776	14258
1777	14473
1778	14473
1779	14473
1780	14473
1781	14367
1782	14378
1783	14420
1784	14232
1785	14232
1786	14232
1787	14036
1788	14131
1789	14231
1790	14123
1791	14078
1792	14078
1793	14078
1794	14114
1795	13988
1796	14014
1797	13910
1798	13943
1799	13943
1800	13943
1801	14000
1802	14000
1803	14020
1804	14019
1805	13895
1806	13895
1807	13895
1808	13755
1809	13829
1810	13798
1811	13807
1812	13671
1813	13671
1814	13671
1815	13363
1816	13157
1817	13019
1818	13019
1819	13019
1820	13019
1821	13019
1822	13129
1823	13332
1824	13584
1825	13584
1826	13584
1827	13584
1828	13584
1829	13673
1830	13678
1831	13536
1832	13624
1833	13847
1834	13847
1835	13847
1836	13847
1837	13806
1838	13773
1839	14001
1840	13970
1841	13970
1842	13970
1843	14132
1844	14005
1845	13997
1846	14015
1847	14085
1848	14085
1849	14085
1850	14057
1851	14104
1852	14032
1853	13848
1854	13928
1855	13928
1856	13928
1857	14018
1858	14133
1859	13980
1860	13947
1861	14083
1862	14083
1863	14083
1864	13997
1865	13860
1866	13845
1867	13930
1868	13865
1869	13865
1870	13865
1871	14007
1872	13841
1873	13744
1874	13828
1875	13876
1876	13876
1877	13876
1878	13824
1879	13764
1880	13686
1881	13797
1882	13911
1883	13911
1884	13911
1885	13886
1886	13785
1887	13775
1888	13784
1889	13816
1890	13816
1891	13816
1892	13814
1893	13978
1894	13940
1895	14002
1896	14060
1897	14060
1898	14060
1899	14041
1900	13836
1901	13676
1902	13637
1903	13552
1904	13552
1905	13552
1906	13552
1907	13602
1908	13543
1909	13494
1910	13346
1911	13346
1912	13346
1913	13193
1914	13213
1915	13235
1916	13235
1917	13235
1918	13235
1919	13235
1920	13267
1921	13158
1922	13262
1923	13390
1924	13679
1925	13679
1926	13679
1927	13849
1928	13839
1929	14043
1930	13821
1931	13889
1932	13889
1933	13889
1934	13863
1935	13785
1936	13695
1937	13725
1938	13773
1939	13773
1940	13773
1941	13788
1942	13726
1943	13874
1944	13990
1945	14147
1946	14147
1947	14147
1948	14209
1949	14215
1950	14125
1951	14313
1952	14144
1953	14144
1954	14144
1955	14125
1956	13969
1957	13986
1958	14014
1959	13938
1960	13938
1961	13938
1962	13938
1963	13897
1964	13837
1965	13907
1966	13943
1967	13943
1968	13943
1969	13983
1970	14055
1971	13876
1972	13918
1973	14090
1974	14090
1975	14090
1976	13976
1977	13624
1978	13655
1979	13574
1980	13603
1981	13603
1982	13603
1983	13603
1984	13461
1985	13512
1986	13381
1987	13480
1988	13480
1989	13480
1990	13480
1991	13472
1992	13533
1993	13570
1994	13610
1995	13610
1996	13610
1997	13528
1998	13543
1999	13646
2000	13857
2001	13975
2002	13975
2003	13975
2004	13938
2005	14086
2006	13955
2007	14083
2008	14201
2009	14201
2010	14201
2011	14201
2012	14148
2013	14009
2014	14199
2015	14516
2016	14516
2017	14516
2018	14535
2019	14800
2020	15189
2021	14726
2022	14330
2023	14330
2024	14330
2025	14227
2026	14227
2027	14190
2028	14253
2029	14215
2030	14215
2031	14215
2032	14319
2033	14346
2034	14330
2035	14264
2036	14307
2037	14307
2038	14307
2039	14252
2040	14304
2041	14303
2042	14408
2043	14450
2044	14450
2045	14450
2046	14627
2047	14688
2048	14700
2049	14971
2050	15224
2051	15224
2052	15224
2053	15224
2054	15012
2055	15167
2056	15140
2057	15096
2058	15096
2059	15096
2060	15154
2061	14994
2062	15010
2063	15001
2064	15039
2065	15039
2066	15039
2067	15211
2068	15351
2069	15296
2070	15159
2071	15309
2072	15309
2073	15309
2074	15279
2075	15311
2076	15555
2077	15623
2078	15616
2079	15616
2080	15616
2081	15683
2082	15661
2083	15645
2084	15519
2085	15567
2086	15567
2087	15567
2088	15648
2089	15599
2090	16001
2091	16187
2092	16343
2093	16343
2094	16343
2095	17340
2096	17900
2097	19609
2098	18900
2099	18834
2100	18834
2101	18834
2102	19273
2103	20053
2104	20054
2105	19576
2106	19843
2107	19843
2108	19843
2109	19531
2110	19877
2111	19660
2112	19717
2113	19258
2114	19258
2115	19258
2116	19258
2117	18844
2118	18783
2119	18446
2120	18203
2121	18203
2122	18203
2123	18154
2124	17915
2125	17611
2126	18274
2127	18118
2128	18118
2129	18118
2130	18118
2131	17761
2132	17697
2133	17675
2134	17673
2135	17673
2136	17673
2137	17467
2138	17559
2139	17537
2140	17829
2141	17687
2142	17687
2143	17687
2144	17687
2145	17670
2146	17878
2147	17629
2148	17462
2149	17462
2150	17462
2151	17482
2152	17713
2153	17686
2154	17612
2155	17591
2156	17591
2157	17591
2158	17376
2159	17327
2160	17280
2161	17118
2162	16558
2163	16558
2164	16558
2165	16281
2166	16293
2167	16293
2168	16291
2169	16378
2170	16378
2171	16378
2172	16397
2173	16475
2174	16329
2175	16201
2176	16410
2177	16410
2178	16410
2179	16370
2180	16403
2181	16684
2182	16664
2183	16664
2184	16664
2185	16664
2186	16641
2187	16606
2188	16745
2189	16745
2190	16745
2191	16745
2192	16745
2193	16810
2194	16307
2195	16498
2196	16540
2197	16626
2198	16626
2199	16626
2200	16626
2201	16511
2202	16561
2203	16578
2204	16805
2205	16805
2206	16805
2207	16880
2208	16981
2209	17176
2210	17301
2211	17206
2212	17206
2213	17206
2214	17130
2215	17310
2216	17045
2217	17305
2218	17442
2219	17442
2220	17442
2221	17258
2222	17266
2223	17208
2224	17295
2225	17271
2226	17271
2227	17271
2228	19029
2229	18240
2230	18401
2231	18688
2232	19059
2233	19059
2234	19059
2235	18553
2236	18473
2237	18071
2238	18390
2239	18136
2240	18136
2241	18136
2242	18366
2243	18311
2244	18281
2245	17985
2246	17852
2247	17852
2248	17852
2249	17584
2250	17649
2251	17651
2252	17391
2253	17462
2254	17462
2255	17462
2256	17498
2257	17483
2258	17737
2259	17476
2260	17657
2261	17657
2262	17657
2263	17498
2264	17528
2265	17416
2266	17385
2267	17173
2268	17173
2269	17173
2270	17173
2271	17238
2272	17469
2273	17320
2274	17176
2275	17176
2276	17176
2277	17146
2278	16937
2279	16832
2280	16641
2281	16608
2282	16608
2283	16608
2284	16839
2285	16759
2286	17151
2287	16935
2288	17158
2289	17158
2290	17158
2291	17333
2292	17332
2293	17174
2294	17250
2295	17204
2296	17204
2297	17204
2298	17379
2299	17352
2300	17386
2301	17386
2302	17386
2303	17386
2304	17386
2305	17270
2306	17197
2307	17034
2308	17024
2309	17043
2310	17043
2311	17043
2312	17043
2313	17003
2314	17139
2315	17243
2316	17540
2317	17540
2318	17540
2319	17387
2320	17463
2321	17411
2322	17274
2323	17311
2324	17311
2325	17311
2326	17339
2327	17310
2328	17270
2329	17212
2330	17355
2331	17355
2332	17355
2333	17553
2334	17778
2335	17843
2336	18039
2337	17629
2338	17629
2339	17629
2340	17489
2341	17582
2342	17508
2343	17645
2344	17639
2345	17639
2346	17639
2347	17639
2348	18611
2349	18780
2350	18705
2351	18693
2352	18693
2353	18693
2354	18542
2355	19042
2356	18725
2357	18829
2358	18899
2359	18899
2360	18899
2361	18793
2362	18686
2363	18773
2364	18835
2365	18737
2366	18737
2367	18737
2368	18737
2369	18619
2370	18863
2371	19165
2372	19079
2373	19079
2374	19079
2375	19079
2376	19093
2377	19089
2378	19045
2379	19008
2380	19008
2381	19008
2382	18987
2383	18997
2384	19042
2385	18804
2386	18752
2387	18752
2388	18752
2389	18783
2390	18692
2391	18702
2392	18702
2393	18642
2394	18642
2395	18642
2396	18592
2397	18466
2398	18613
2399	18715
2400	18670
2401	18670
2402	18670
2403	18592
2404	18600
2405	18594
2406	18548
2407	18358
2408	18358
2409	18358
2410	18358
2411	18430
2412	18281
2413	18288
2414	18364
2415	18364
2416	18364
2417	18530
2418	18480
2419	18572
2420	18683
2421	18686
2422	18686
2423	18686
2424	18686
2425	18450
2426	18386
2427	18430
2428	18597
2429	18597
2430	18597
2431	18624
2432	18663
2433	18534
2434	18728
2435	18881
2436	18881
2437	18881
2438	18917
2439	18831
2440	18776
2441	18616
2442	18678
2443	18678
2444	18678
2445	18539
2446	18566
2447	18571
2448	18585
2449	18623
2450	18623
2451	18623
2452	18575
2453	18553
2454	18487
2455	18406
2456	18679
2457	18679
2458	18679
2459	18835
2460	18834
2461	18837
2462	18956
2463	18701
2464	18701
2465	18701
2466	18718
2467	18572
2468	18423
2469	18372
2470	18252
2471	18252
2472	18252
2473	18234
2474	18174
2475	18376
2476	18176
2477	18515
2478	18515
2479	18515
2480	18515
2481	18198
2482	18227
2483	18046
2484	18025
2485	18025
2486	18025
2487	18071
2488	17998
2489	17886
2490	17857
2491	17785
2492	17785
2493	17785
2494	17684
2495	17563
2496	17623
2497	17533
2498	17561
2499	17561
